Unnamed: 0,Name,Price,Brand,Rating,Seller Name,Number of Sales,Number of Reviews
26,Lenovo ThinkPad X240 Laptop Intel Quad/Dual-Core i7/i5 8GB RAM 128G SSD+500GB/1T HDD ROM Built-in WEBCAM/Camera Online class/learning Wifi Bluetooth Ms office 365 Windows11 Pro Portable Business Notebook Computer Ultra-thin 125 inch  Screen,204.04,Thinkpad,4.85,iSimu Laptop ,870,323
351,HP Laptop Brand New Original Elitebook 820 G1/840 G1 Intel Quad/Dual-Core i7/i5 8/12/16GB RAM 128G SSD+500G/1T HDD 125/146 Inches Screen Built In Camera/Webcam Business  Windows11 Pro Ms office Online Learning Computer WiFi/Bluetooth/Notebook computer,206.4,HP,5,M.C.ISLAND ONLINE SHOP,14,4
1133,BMAX B3 Mini PC easy PC  All In One Desktop Intel N5095 8GB LPDDR4 256/512GB/1T SSD Intel 11th Gen UHD Graphics,208.78,BMAX,5,BMAX,65,9
1165,BMAX B3 PRO Mini PC  All In One Desktop Intel Jasper Lake N5095 8GB DDR4 256GB SSD with Ethernet port Intel UHD Graphics 4 Cores 29GHz HDMI Win11 WiFi,208.78,BMAX,5,BMAX,63,6
1168,19 inch All in One PC Computer Set Core I5 Brand New 19 inches gaming pc set Intel dual-core I5 i3 4th Up To 26GHZ With 4G 8G ddr3 1600 memory and 128G 240G 480G 512G SSD,209.29,Xtyle,5,XTYLE TECH,60,54
69,"Lenovo ThinkPad X260 X270 laptop - Ultrabook 125"" / Intel Core i5 i7 / 16GB RAM DDR4 / 512G 1TB SSD / Windows11Pro&office /  BrandNew Original",211.07,Lenovo ThinkPad,4.97,YuMo Advanced Digital Store,595,210
6,"Lenovo laptop ThinkPad 125inch X240 Intel Quad/ i7/i5 / 8GB RAM / 1TB / HDD / Built-in HD WEBCAM,WiFi Bluetooth / Microsoft office/New",211.73,ProVision,5,iJUNE PC,6,2
1008,EasyPC | Pocket Rocket GMKtec Nucbox G3 Intel 12th Alder Lake N100 Processor / 8GB 3200MHZ DDR4 / 512GB M2 NVMe SSD Mini PC,213.48,nobrand,5,EasyPC,7,2
549,"Preloved Lenovo ThinkPad X260 X270 Laptop  8GB/16GB  RAM, 128GB/180GB/256GB SSD , Windows 10 or Windows 11, MS Office 2016 OR 2021, 125 inch screen, Good battery",214.18,Lenovo,5,KotseParts Online Shop,9,4
253,DELL Laptop E5470 Intel Quad-core i5 6200U With 4G/8G/16G DDR4 MEMORY Built-in Intel HD Graphics 520 Hard disk 60G 120G 240G 480G 512G SSD for Office Gaming Study refurbished,215.26,ProVision,4.06,iJUNE PC,32,16
112,Lenovo ThinkPad X270 laptop Intel Dual/Quad-Core i5/i7 8G/16G DDR4 RAM 128G SSD+500G/1T HDD ROM Built In Camera/WEBCAM Business Ms office windows 11 PRO  Ultra-thin 125 inch Screen Online class/learning WIFI Bluetooth Business notebook computer,215.56,Thinkpad,4.93,iSimu Laptop ,212,73
1161,PROVISION Mini Desktop Computer Set With Intel core 12th 11th Processor Built-in Bluetooth/Wifi616Gb DDR5 DDR4 500G M2 SSD With 27inch Curved Monitor For Office and Gaming PC full set,215.76,ProVision,4.99,iJUNE PC,945,127
312,HP Laptop Probook 640 G1 Business Intel Core i5 4th Gen With 16G 8G 4GB Ram 512G 240G 120GB SSD[REFURBISHED],215.98,HP,4.99,Refurb Zone,2100,484
1028,"Hasee M6 Mini PC Windows 11 Mini Computer Intel Celeron N5095 Desktop Computer 8GB LPDDR4 RAM, 256GB SSD, 29GHz 4-Core, 2 x HDMI 4K UHD with HDMI Cable, USB 30, 5G WiFi, BT 42, Blue Backlit, Moon Silver",215.98,Hasee,5,Lambo Official Store,9,21
1210,PROVISION All in one PC Computer set i3 /i5 /i7 8G/16G RAM 128G/256G/512G SSD for online courses /Office /PC full set of 24 inch monitor 19inch,215.98,ProVision,4.93,iJUNE PC,438,126
81,Kimstore Bmax X15 Intel ® 9Th Gen Uhd Graphics 600 256Gb Quad-Core 4 Threads 156-In Display 10000Mah Gray,216,Kimstore,4.84,Kimstore PH,155,58
550,"Laptop 6GB RAM 128/256/512GB SSD Notebook Windows 10 Pro Intel J4105 Celeron Quad Core 141"" Display laptop WIFI BT HDMI",216.08,FUNXUN,5,FUNXUN Store,9,3
663,Lenovo [Brand New]ThinkPad X250 Laptop Intel Quad/Dual-Core i7/i5 8GB RAM 128G SSD+500GB/1T HDD ROM Built-in WEBCAM/Camera Online class/learning Wifi Bluetooth Ms office 365 Windows11 Pro Portable Business Notebook Computer Ultra-thin 125 inch Screen,217.81,Thinkpad,4.85,iSimu Laptop ,32,20
342,Lenovo ThinkPad X270 laptop Intel Quad/Dual-Core i7/i5 8G/16G RAM 128G SSD+500G/1T HDD Built In Camera/WEBCAM Ms office windows 11 PRO  Ultra-thin 125 inch Screen Online class/learning WIFI Bluetooth Business notebook computer,217.99,Thinkpad,4.83,RoWind PC,82,42
1216,"AMD Cpu System Unit Computer Set Pc Cpu Desktop Computer AMD  A8 7600 Series Quad-Core Up To3,8  GHZ With 8G/16G Memory 120G 240G ssd 500g 1T hdd DIY Desktop computer with RGB LED fans",218.64,ProVision,4.89,iJUNE PC,712,424
1225,AMD Desktop Ryzen 5 5600G Gaming PC Ryzen3 3200G with DDR4 16GB RAM  512GB SSD Full Set Computer Gaming Desktop,220.3,ProVision,4.83,iJUNE PC,327,95
654,PELADN Desktop mini pc laptop intel  11 generation I5 Celero N5095 Desktop Computer with Windows 11 DDR4 8G+SDD 256G/DDR4 8G+SDD 512G/16G+SDD 512G,221.35,PELADN,5,PELADN Flagship Store,10,45
