Unnamed: 0,Name,Price,Brand,Rating,Seller Name,Number of Sales,Number of Reviews
781,LAPTOP SUPER SLIM LENOVO IDEAPAD 330/320 AMD A9 RAM 4GB - 512GB SSD // WINDOWS 10 // 14'' INCH WINDOWS 10 PRO // DAPAT MOUSE DAN TAS,202.65,Lenovo,5,Redstar E,12,8
860,LAPTOP LENOVO IDEAPAD AMD A9 320/330 BODY SLIM 14INCH WIN 10 RAM 8GB SSD 512SSD FREE MOUSE+TAS,202.65,Lenovo,4.8,Redstar E,11,5
50,LAPTOP HP 14inch INTEL CELERON ((RAM 8 SSD 256GB)) FREE TAS DAN MOUSE,196.71,HP,4.4,Media Com,165,90
775,LAPTOP LENOVO IDEAPAD 320/330 AMD A9 LAYAR 14 INCH WINDOWS 10 BERGARANSI FREE TAS/MOUSE,195.8,Lenovo,5,Bestbrand Laptops,13,8
52,Spek Tinggi Super Slim! Laptop Lenovo Thinkpad T480S Core i7 Gen 8th 16GB/512GB SSD  Free Tas+Mouse Bergaransi!,194.02,Lenovo,4.73,Redstar E,25,15
11,LAPTOP LENOVO THINKPAD YOGA 370 TOUCHSCREEN INTEL CORE I7 GEN 7 WIN10 PRO 64 BIT free intsall apk,192.33,Lenovo,5,Bestbrand Laptops,31,17
313,"Laptop Lenovo Thinkpad Type  A475 AMD T460/T460S/T460P Core i5/i7 Layar 14"" Inch - SECOND, MURAH, BERKUALITAS",191.35,VV - Clothg,5,MAX LAPTOP,52,43
48,LAPTOP LENOVO THINKPAD T470s RAM 20 GB SSD 2 TB SLIM PROMO MURAH BAGUS BERGARANSI,187.52,Lenovo,5,LEFA Comp,29,15
14,Laptop Lenovo Thinkpad T470/T470S Core I5 I7 Generasi 6 - Layar 14 Inch SUPER MULUS BERGARANSI MURAH BANGET,186.9,QME,5,Laptop Choice,11,3
33,LAPTOP SLIM LENOVO IDEAPAD 330/320 INTEL CORE i3 RAM 8GB/1TB HDD WINDOWS 10 PRO FREE TAS+MOUSE [BERGARANSI],185.03,Lenovo,4.74,Redstar E,264,141
212,LAPTOP LENOVO THINKPAD X270 I7 RAM 32 GB SSD 1 TB PROMO SUPER MURAH BAGUS BERGARANSI,182.29,Lenovo,4.7,LEFA Comp,41,27
76,LAPTOP LENOVO T460 T460S CORE I5/I7 GEN 6 - LAYAR 14 INCH TERMURAH TERBAGUS TERMULUS BERGARANSI,180.63,DDP EP STORE,4.98,Laptop Murah Bagus,51,44
660,"Laptop Lenovo Thinkpad Type X260 x270 x280 Core i5 Layar 12,5"" Inch - SECOND, MURAH, BERKUALITAS",178,VV - Clothg,5,MAX LAPTOP,52,35
62,LAPTOP Hp INTEL CELERON RAM 8GB - 1 TB/ WIN 10 /FREE TAS,176.22,HP,4.45,CELINE ELEKTRONIK,41,22
1446,CPU RAKITAN PC CORE I7 2600 RAM 16 GB SSD 128 GB COCOK BUAT ADMIN / OFFICE,175.77,Intel,4.71,ABDEE COMPUTER,24,7
156,LAPTOP DELL LATITUDE 3380 i5 RAM 16 GB SSD 1 TB PROMO MURAH BAGUS BERGARANSI PROMO MURAH BAGUS BERGARANSI,175.34,Dell,4.58,LEFA Comp,78,43
180,"LAPTOP ACER ASPIRE 14"" INTEL CELERON N3060 RAM 4GB HDD 500GB WINDOWS 10 BERGARANSI FREE TAS/MOUSE",174.85,Acer,5,Bestbrand Laptops,7,3
1297,PC Gaming Editting Fulset Intel Core I7 Ram 16GB SSD 256GB Monitor 24 Inch Siap Pakai,174.64,Tidak Ada Merk,5,Cahaya Komputer ID,6,6
43,DOUBLE HOT LAPTOP HP PROBOOK MT31 CELERON N3865U / RAM 16GB - SSD 512GB / WIN 10 / 133 inch / BONUS (MOUSE/TAS),173.55,HP,4.5,Marvel stores,22,16
346,SLIM LAPTOP LENOVO IDEAPAD 320/330 AMD A9 LAYAR 14 INCH WINDOWS 10 BERGARANSI FREE TAS/MOUSE,173.55,Lenovo,4.59,US_ELEKTRONIK,74,41
326,"LAPTOP HP INTEL CELERON 3060 LAYAR 14"" RAM 4GB HDD 1TB GARANSI 1 TAHUN BONUS MOUSE+TAS LAPTOP",171.81,HP,4.67,Redstar E,6,3
20,LAPTOP TABLET OK ! LENOVO THINKPAD YOGA 11E Core i3 7Th RAM 8GB/256GB SSD,169.1,Lenovo,4.67,Bestbrand Laptops,16,9
