Unnamed: 0,Name,Price,Brand,Rating,Seller Name,Number of Sales,Number of Reviews
16,"โน๊ตบุ๊ค Panasonic CF-SZ6 - Core i5 GEN 7 - RAM 8 GB SSD 256 GB หน้าจอ 121 นิ้ว IPS 1920x1200 WUXGA, Wifi + Bluetooth + FHD webcam หนักเพียง 086Kg โน๊ตบุ๊คมือสอง laptop used notebook สภาพนางฟ้า By Totalsolution",167.6,Panasonic,4.9,Totalsolution,767.0,361.0
17,Lenovo ThinkPad T480 / L480 / L490 เครื่องมีตำหนิตามสภาพ โน๊ตบุ๊คมือสอง ออกแบบ กราฟฟิก เรียน ทำงาน Used laptop,151.8,Lenovo,4.85,BSL COMPUTER,188.0,97.0
18,โน๊ตบุ๊ค Lenovo ThinkPad L380 Intel Celeron Gen7 3965U RAM 4-8 GB SSD 128GB Full-HD IPS ขนาด 133 นิ้ว HD Webcam USB Type-C HDMI Wifi+Bluetooth ในตัว Refurbished Laptop มือสองสภาพดี มีประกัน! By Totalsolution,163.6,Lenovo,4.85,Totalsolution,723.0,329.0
19,[E-TAX ทักแชท] DELL VOSTRO 14 3435 (VN3435PYCC2001OGTH) Ryzen 5 7530U พร้อม Windows & Office แท้ | NOTEBOOK (โน๊ตบุ๊ค) | By Speed Gaming,571.6,Dell,5.0,Speed Gaming,114.0,22.0
20,"LENOVO IdeaPad 1 15ALC7 โน๊ตบุ๊ค (156"", AMD Ryzen 7, RAM 16GB, 512GB) รุ่น 82R400J9TA + กระเป๋า",639.6,Lenovo,5.0,Power Buy,16.0,4.0
21,"[เก็บคูปองลดเพิ่ม 2,000-][ผ่อน 0% 10 ด]ASUS VIVOBOOK GO 15 M1504FA-NJ516W/ประกัน 2 Years+Onsite+อุบัติเหตุ 1 ปี",515.2,ASUS,5.0,TOP Online,80.0,41.0
22,"ASUS Vivobook Go 15 X1504GA-NJ322W, 156 Inch thin and light laptop, FHD ,Intel Core i3-N305, 8GB DDR4 , Intel UHD Graphics, 512GB M2 NVMe PCIe 30 SSD, WiFi5",479.6,ASUS,5.0,ASUS Official Store,20.0,8.0
23,"LENOVO IdeaPad Slim 3 15IAH8 โน๊ตบุ๊ค (156"", Intel Core i5, RAM 16GB, 512GB) รุ่น 83ER00E7TA + กระเป๋า",679.6,Lenovo,5.0,Power Buy,7.0,1.0
24,HP Notebook 15s-fq5378TU - i7-1255U - Intel® Iris - 16GB - 512GB - Win11 - MS H - S 21 - 2 Yrs Laptop,907.6,HP,4.74,HP,74.0,27.0
25,[ผ่อน 0%]LENOVO IDEAPAD SLIM 3 15AMN8(82XQ00C2TA)NOTEBOOK Ryzen 5-7520U RAM 16GB SSD 512GB 156 FHD,719.6,Lenovo,5.0,Lenovo,24.0,10.0
26,โน๊ตบุ๊ค Fujitsu Lifebook A744 Core i5 Gen4 /RAM 4-8 GB /HDD 320GB/SSD 120 GB ขนาด 156 นิ้ว HD Webcam สเปคแรงเร็ว เล่นเกมได้ Refurbished laptop used notebook computer สภาพดี มีประกัน by Totalsolution,175.6,Fujitsu,4.84,Totalsolution,152.0,68.0
27,โน๊ตบุ๊ค Lenovo ThinkPad L570 Core i5 GEN 6 - RAM 8 GB SSD 128 GB HD 156” Numpad + Webcam Wifi + Bluetooth สเปคดี Refurbished laptop used notebook computer คอมพิวเตอร์ 2024 สภาพดี มีประกัน By Totalsolution,223.6,Lenovo,5.0,Totalsolution,51.0,23.0
29,[Local Delivery+Thai Keyboard]MACHENIKE Machcreator AMD Ryzen 7 5700U laptop 16G RAM 512G SSD 156 inch FHD screen 2024 new laptop for student,639.6,MACHENIKE,5.0,Machenike Official Store,34.0,34.0
30,[เก็บคูปองลดเพิ่ม 275-][ผ่อน 0% 10 ด]HP LAPTOP 15-FD0029TU / ประกัน 2 Year,507.2,HP,5.0,TOP Online,14.0,3.0
31,[Discount 0% 10%] Mistme Recommends ASUS ROG 141 Inch Ultra-Thin Laptop 16GB RAM 2TB SSD Intel J4025 Notebook Gamer 19201080 Display Office Study Computer PC Windows 11 Pro,347.6,Mistme,4.8,Mistme Laptop Computer,12.0,5.0
32,HP Victus 16 16-r0356TX - i5-13500HX - RTX™ 4060 - 16 GB - 512 GB - Win 11 - 161 inch 165 Hz Gaming Laptop,1579.6,HP,5.0,HP,7.0,3.0
33,"[เก็บคูปองลดเพิ่ม 2,000-][ผ่อน 0% 10 ด]ACER ASPIRE GO 15 AG15-31P-30EJ/i3-N305/ประกัน 2 YEARS",427.2,Acer,5.0,NOTEBOOK STORE,173.0,65.0
35,Notebook Fujitsu Lifebook T726/N-Core i5 Gen6 / RAM 4-8GB / SSD 128GB / 125”TouchSceen / USB30 / HDMI / WiFi / Webcam / Stylus Pen / by Comdee2you,159.6,Fujitsu,4.92,Comdee2you,42.0,24.0
36,HP Pavilion x360 14-ek2058TU - 5 120U - Intel® Graphics - 16GB - 512GB - Win11 - MS H - S 21 - 2 Yrs,1204.2,HP,5.0,HP,9.0,2.0
37,HP Pavilion Aero 133 inch Laptop 13-bg0056AU - 5-8640U - AMD Radeon - 16GB - 512GB - Win11 - MS H - S 21 - 3Yrs,1399.6,HP,4.6,HP,9.0,5.0
38,Machenike Light 16Air AMD Ryzen7 7735HS /Intel Core i7-13620H Laptop 16 inches 25K Screen 100%sRGB 120Hz 16G RAM LPDDR5 512G SSD PCIE40 2024 brand new laptop,959.6,MACHENIKE,4.94,Machenike Official Store,70.0,32.0
39,"[เก็บคูปองลดเพิ่ม 3,200-][ผ่อน 0% 10 ด]ACER NITRO V 15 ANV15-51-52CB/i5-13420H/ประกัน 3 Years",887.2,Acer,5.0,TOP Online,8.0,2.0
40,"16-inch MacBook Pro: Apple M3 Pro chip with 12‑core CPU and 18‑core GPU, 36GB, 512GB SSD",4039.96,Apple,5.0,Apple Flagship Store,117.0,1.0
41,BMAX Notebook Y14 2024 2-in-1 laptop 360 yoga 14 Inch Intel Gen12 N100 RAM 16GB SSD 512GB Multi-touch Ultrabook Windows 11,572.35,BMAX,4.81,Bmax Official Store,255.0,100.0
43,Notebook Lenovo V15 G4 ABP 82YY002QTA (Business Black),549.2,Lenovo,5.0,Advice Online,8.0,3.0
44,Apple MacBook Air 13-inch Chip M2 /8Core CPU/8Core GPU/RAM 8GB/256-512GB SSD/Key Board-Thai I iStudio by SPVi,1236.0,Apple,4.95,iStudio by SPVi,308.0,115.0
45,[E-TAX ทักแชท] GIGABYTE G6X 9MG-42TH854SH Intel i7-13650HX RTX 4050 - Notebook (โน้ตบุ้ค)  By Speed Gaming,1359.6,Gigabyte,5.0,Speed Gaming,45.0,19.0
46,"[เก็บคูปองลดเพิ่ม 2,000-][ผ่อน 0% 10 ด]Lenovo IdeaPad Slim3 15AMN8 82XQ00C1TA/R3 7320U/ประกัน2 Years Premium Care",475.2,Lenovo,5.0,TOP Online,84.0,21.0
47,โน๊ตบุ๊ค Lenovo ThinkPad L380 Intel Celeron Gen7 3965U RAM 4-8 GB SSD 128GB Full-HD IPS ขนาด 133 นิ้ว HD Webcam USB Type-C HDMI Wifi+Bluetooth ในตัว Refurbished Laptop มือสองสภาพดี มีประกัน! By Totalsolution,163.6,Lenovo,4.97,Totalsolution,271.0,126.0
48,"แล็ปท็อป 14 นิ้วสำหรับนักเรียนและธุรกิจ, โปรเซสเซอร์ Intel Pentium J3710, 8GB RAM, 256GB SSD, ของ Windows 11",200.74,Founder,5.0,Founder Global,9.0,3.0
49,โน๊ตบุ๊ค Sony VAIO Pro PE-PG สเปคแรง Intel Core i3 - i5 GEN 5 - GEN 8 RAM 4-8GB /SSD 128-256 GB ขนาด 116-133” FullHD /HDMI /Webcam /WiFi /Bluetooth/ Gigabit-Lan Used laptop Refublished computer 2023 สภาพดี มีประกัน By Totalsolution,207.6,Sony,4.89,Totalsolution,312.0,131.0
50,HP Notebook 15-fd0342TU / Intel i5-1334U/ Iris® Xᶱ Graphics/ 16GB/ 512GB/ Win11/ MS21/ 2Yrs โน๊ตบุ๊ค,767.6,HP,5.0,HP,27.0,8.0
51,Byone pink laptop 116 141 156 inch Intel Celeron j4115 8GB RAM 512GB SSD WiFi Bluetooth HD built-in USB30 HDMI camera Windows 11 pro,267.96,BYONE,4.9,BYONE Computers & Laptops,28.0,10.0
52,โน๊ตบุ๊ค 2 in 1 Lenovo IdeaPad YOGA 310 - RAM 4 GB SSD 128 GB Touch screen จอพับได้ 360 องศา สเปคดี Refurbished laptop used notebook computer คอมพิวเตอร์ 2024 สภาพดี มีประกัน By Totalsolution,159.6,Lenovo,4.99,Totalsolution,180.0,76.0
53,โน๊ตบุ๊คมือสอง (core i3) คละยี่ห้อคละรุ่น,68.6,HP,4.5,มิสเตอร์วินโกโก,28.0,18.0
54,"BMAX S14 Pro Notebook 14"" 1920x1080 IPS Window 11 Intel®Celeron™ N5000 8GB/256 GB SSD USB302 WIFI 24GHz/5GHz",315.01,BMAX,4.8,Bmax Official Store,345.0,119.0
58,โน๊ตบุ๊ค Lenovo ThinkPad X390 Core i5 GEN 8 / RAM 8 GB SSD M2 256 GB  FullHD IPS ขนาด 133 นิ้ว มีวายฟาย+บลูทูธ มีกล้อง Webcam Refurblished used laptop มีประกัน by Totalsolution,319.6,Lenovo,4.9,Totalsolution,152.0,70.0
59,HP Victus 16-r0356TX/16-r0357TX /i5-13500HX /RTX4060 4050 /16GB /512GB /161 inch FHD IPS 165 Hz /2Yrs /Gaming Laptop,1479.6,HP,5.0,HP-Gaming Store,5.0,1.0
61,"[เก็บคูปองลดเพิ่ม 2,000-][ผ่อน 0% 10 ด]ACER ASPIRE A315-24P-R6SK/R5 7520U/ประกัน2y/",543.2,Acer,4.85,NOTEBOOK STORE,63.0,13.0
62,ASUS โรงงานผลิตภัณฑ์ใหม่ DEDAKJ 2024 new คอมพิวเตอร์ N5095/i7 ram 8gb คอมแรงๆเล่นเกม เล่นคอมพิวเตอร์โน๊ตบุ๊ค gta v มือ 1 ราคาถูก Laptop Gaming Notebook Intel SSD 512GB Warranty,439.96,DEDAKJ,5.0,DEDAKJ Online Store,10.0,4.0
63,โน๊ตบุ๊ค Fujitsu Lifebook U937 | Intel Core i5-7300U | RAM 8 - 20GB | 256GB SSD M2 | FullHD 133 inch | แบตใหม่ 7hrs นน 092 kg USED มือสองสภาพดี 90% By Totalsolution,239.6,Fujitsu,4.97,Totalsolution,439.0,219.0
65,Lenovo 14 นิ้วแล็ปท็อปเดิม 8GB RAM + 128GB SSD Intel Core i5 ซีพียู Windows 11 Pro แล็ปท็อป 1920  1080 หน้าจอ IPS นักเรียน / สำนักงาน / รูปแบบธุรกิจ,270.44,OEM,4.93,Migcng Technology,468.0,187.0
66,HP Notebook 15-fd1051TU/ Ultra 5 125H/ Intel Graphics/ 16GB /512GB/ Win11/ MS 21/ 2Yrs โน๊ตบุ๊ค Laprop,1190.0,HP,5.0,HP,45.0,18.0
67,"[เก็บคูปองลดเพิ่ม 4,500-][ผ่อน 0% 10 ด]LENOVO LOQ 15IRX9 83DV00LFTA/i7-13650HX/Warranty : 3 Years",1471.2,Lenovo,5.0,TOP Online,12.0,4.0
69,Acer รุ่น aspire 4750 มือสอง  i5 2410 M 230 GHz Ram 8  สภาพ สวยๆ ลื่น ใช้งานปกติ,143.6,Acer,4.85,GET&Q IT COMPUTER,95.0,41.0
70,Notebook Fujitsu โน๊ตบุ๊คมือสอง LIFEBOOK Intel Celeron (Ram 4 GB)เล่นเน็ต ดูหนัง ฟังเพลง คาราโอเกะ ออฟฟิต เรียนออนไลน์ (รับประกัน 3 เดือน),115.6,Fujitsu,5.0,com com Shop,61.0,18.0
71,[ผ่อน 0% 10 ด]ACER NITRO V 16 ANV16-41-R724 (OBSIDIAN BLACK)/Ryzen™ 7/ประกัน 3 Years+Onsite,1183.2,Acer,5.0,TOP Online,14.0,7.0
72,"15-inch MacBook Air: Apple M3 chip with 8-core CPU and 10-core GPU, 8GB, 256GB SSD",1559.6,Apple,5.0,Apple Flagship Store,83.0,15.0
73,"(New 2023) Bmax x15 Pro 156-inch screen notebook 1920x1080 IPS Windows 11 Intel GEN12 N95 16GB LPDDR4 512GB SSD 1-Year Warranty in Thailand, 1-Day delivery",434.1,BMAX,4.96,Bmax Official Store,189.0,100.0
74,ASUS X Mistme 2024 NEW Core i7 Pink Notebook RAM 8GB 512GB SSD Business Office Netbook Octa Core 29GHz Laptop Windows 10/11 Gaming Notebook PC Full Featured Metal Portable IPS Netbook ประกัน 2 y,599.96,Mistme,4.85,Mistme Laptop Computer,67.0,27.0
75,Notebook Lenovo ThinkPad A285 AMD Ryzen5 Pro 2500U RAM 8GB DDR4 SSD m2 128GB HD ขนาด 125 นิ้ว HD Webcam USB Type-C HDMI Wifi+Bluetooth ในตัว Refurbished Laptop โน๊ตบุ๊ค มือสองสภาพดี 2024 มีประกัน! By Totalsolution,239.6,Lenovo,4.75,Totalsolution,23.0,12.0
76,โน๊ตบุ๊คมือสอง (สภาพดี),58.76,HP,3.0,มิสเตอร์วินโกโก,12.0,3.0
79,[ผ่อน 0% 10 ด]ASUS VIVOBOOK GO 15 X1504GA-NJ322W/i3-N305/ประกัน2YearsOnsite+อุบัติเหตุ1Year,470.0,ASUS,5.0,TOP Online,61.0,23.0
80,"MSI NOTEBOOK THIN 15 B12UC-1887TH | 156"" FHD | Alder Lake i7-12650H | NVIDIA GeForce RTX 3050 | 16GB(8GBX2) DDR4 | 512GB NVMe PCIe SSD | Windows® 11 Home (โน้ตบุ๊ก) [Pre-Order จัดส่งภายใน7-15วัน]",956.0,MSI,5.0,MSI official store,34.0,11.0
81,ACER NOTEBOOK ASPIRE A315-24P-R70F # NXKDEST014,552.6,Acer,5.0,ชิชาง,27.0,16.0
82,โน๊ตบุ๊ค Lenovo ThinkPad L380 / Intel Celeron / Ram 4 GB / SSD M2 128 GB / หน้าจอ 133 นิ้ว By คอมถูกจริง Used,167.6,Lenovo,4.96,Comtook jing,116.0,57.0
83,"Premium laptop Dell Latitude e7270 i5 Gen6 notebook 12"" FHD โน๊ตบุ๊คมือสอง มีการรับประกัน",156.0,Dell,4.57,BSL COMPUTER,27.0,14.0
84,The1part โน๊ตบุ๊ค HP i5 | RAM8GB | SSD240GB | Refurbished laptop used notebook,156.0,HP,5.0,The1part,21.0,6.0
85,"[เก็บคูปองลดเพิ่ม 2,000-][ผ่อน 0% 10 ด]ACER ASPIRE LITE AL16-52P-51Y1/i5-1334U/ประกัน 2 Years",655.2,Acer,5.0,TOP Online,23.0,7.0
86,"[เก็บคูปองลดเพิ่ม 2,000-][ผ่อน 0% 10 ด]ACER ASPIRE LITE 16 AL16-52P-331E/i3-1305U/ประกัน 2 Years",551.2,Acer,5.0,TOP Online,8.0,1.0
87,2025 Lenove แล็ปท็อป intel Core i7 8500Y RAM 16GB / SSD 2TB แล็ปท็อป คอมเล่นเกมแรงๆ ระบบภาษาไทย ฟรีสติ๊กเกอร์แป้นพิมพ์ภาษาไทย กระเป๋าเป้สะพายหลังคอมพิวเตอร,504.36,OEM,5.0,LEGBON AII in one,121.0,19.0
88,โน๊ตบุ๊ค Lenovo ThinkPad L380-Celeron Gen7 /RAM 4GB /SSD 128GB /USB Type-C /USB 30 /HDMI /WiFi /Bluetooth /Webcam /สินค้า USED สภาพดี มีประกัน By Comdee2you,159.6,Lenovo,5.0,Comdee2you,66.0,33.0
89,โน๊ตบุ๊คมือสอง Notebook Fujitsu i5-2520(RAM 4GB/HDD:250GB) ขนาด156 นิ้ว,118.1,Fujitsu,4.17,computerDDshop,49.0,18.0
90,ASUS recommends Mistme ROG notebook โน๊ตบุ๊ค Brand New 2024 156inch IPS Screen Intel Celeron N5095/i7-1065G7 16GB RAM 512GB SSD WiFi Bluetooth Laptop Computer Window 10/11,519.96,Mistme,4.9,Mistme Laptop Computer,172.0,83.0
91,ขอใบกำกับทักแชทเท่านั้น Apple MacBook Air (รุ่น 13 นิ้ว) ชิพ Apple M1 CPU 8-Core [iStudio by UFicon],1396.0,Apple,4.94,iStudiobyUFicon,615.0,201.0
92,Lenovo แล็ปท็อป การเล่นเกมแล็ปท็อปแล็ปท็อป Intel Core i7 8565U แรม 16GB SSD 1TB ของ Windows 11 การเล่นเกมแล็ปท็อป ของ Windows 11,471.24,OEM,5.0,Migcng Technology,217.0,62.0
93,โน๊ตบุ๊ค Fujitsu Lifebook U937 | Intel Core i5-7300U | RAM 8GB | 256GB SSD M2 | FullHD 133 inch | แบตใหม่ 7hrs นน 092 kg USED มือสองสภาพดี 90% By Totalsolution,239.6,Fujitsu,5.0,Totalsolution,19.0,5.0
94,Byone 116 141 156 inch Notebook Intel Celeron n5095 16 GB RAM 512 GB SSD laptop computer windows 11 pro for educational office games,267.96,BYONE,4.89,BYONE Computers & Laptops,176.0,76.0
97,Lenovo โน๊ตบุ๊คมือ1แท้ โนตบุ๊คเล่นเกม โน๊ตบุ๊คเกมมิ่ง แล็ปท็อป intel core i7 8550U RAM 12/20GB SSD 512GB ระบบปฎิบัติการ Windows 11 notebook gaming,480.29,OEM,4.92,PROMISE  Computer,362.0,133.0
99,"[เก็บคูปองลดเพิ่ม 2,000-][ผ่อน0%10ด]ASUS VIVOBOOK 15 X1504VA-NJ348WF/i3-1315U/ประกัน2YearsOnsite+1YearPerfectWarranty/BY NOTEBOOK STORE",535.2,ASUS,5.0,NOTEBOOK STORE,9.0,4.0
100,Byone genuine 1st hand notebook 116 141 156 laptop computer Intel Celeron j4105 8GB RAM 512 GB SSD Windows 11 pro notebook,267.96,BYONE,4.85,BYONE Computers & Laptops,71.0,41.0
101,ลดพิเศษ laptop Dell Latitude e7280 i5 gen 6 / 8GB / SSD 128GB โน๊ตบุ๊คมือสอง NBมือสอง เหมาได้ มีราคาส่ง  Used laptop,156.0,Dell,5.0,BSL COMPUTER,42.0,19.0
102,Beex brand new original laptop 14 Inci Intel Celeron j4115 8G RAM 512g SSD 1080p computer laptop 5G WiFi Windows 11 pro,255.96,BEEX,4.8,BEEX JX,78.0,35.0
103,[E-TAX ทักแชท] MSI MODERN 15 (B12MO-890TH) Intel Core i5-1235U | Intel Iris Xe Graphics | NOTEBOOK(โน๊ตบุ๊ค) | By Speed Gaming,559.6,MSI,5.0,Speed Gaming,19.0,9.0
104,โน๊ตบุ๊ค Fujitsu Lifebook U937 | Intel Core i5-7300U | RAM 8GB - 20GB | 256GB SSD M2 | FullHD 133 inch | แบตใหม่ 7hrs นน 092 kg USED มือสองสภาพดี 90% By Totalsolution,239.6,Fujitsu,4.96,Totalsolution,171.0,90.0
105,ลดเยอะที่สุดในปี โน๊ตบุ๊คถูกที่สุด Dell HP Lenovo acer i5 i3 โน๊ตบุ๊คมือสอง คอมมือ2 ราคาเริ่มต้น 1500-3900 แบตไม่เก็บไฟ,140.0,HP,4.62,BSL COMPUTER,177.0,80.0
106,โน๊ตบุ๊คสายธุรกิจ สวย คุ้ม Dell HP Lenovo CPU core i5 GEN 7 GEN8 โน๊ตบุ๊คมือสอง 2in1 หน้าจอทัชสกรีน USED Laptop,156.0,Lenovo,4.95,BSL COMPUTER,50.0,22.0
107,"[เก็บคูปองลดเพิ่ม 2,000-][ผ่อน 0% 10 ด][แถมเพิ่ม! MOUSE ACER] Mistme 156 Inch IPS Screen Laptop 16GB RAM Intel 11th N5095 Netbook Windows 11 Pro Gaming Office Notebook Business Pc Portable คอมเล่นเกม gta v five m",399.96,Mistme,4.95,Mistme Laptop Computer,50.0,18.0
109,โน๊ตบุ๊ค/แท็บเลต ​Fujitsu Lifebook T726/N - Core i5 GEN 6 RAM 4-8 GB SSD 128 GB อัพได้ จอ 125 นิ้ว แถมปากกา หมุนจอได้ สัมผัสหน้าจอ Refurbished laptop used tablet 2023 By Totalsolutio,183.6,Fujitsu,4.92,Totalsolution,247.0,120.0
111,"Inbook Y3 MAX Gen 12 Intel® Core™ i7-1255U Processor [16GB+512GB] โน้ตบุ๊กจอขนาดใหญ่ 16"" FHD แบตเตอรี่ 70Wh ชาร์จ Type-C",759.6,Infinix,5.0,INFINIX Thailand,23.0,15.0
112,[New Arrival]MACHENIKE Machcreator 15N Intel 13th Gen i7-13620H Laptop 16G RAM 512G SSD 156 inch FHD screen 100%sRGB 2024 new laptop for student business,823.6,MACHENIKE,4.0,Machenike Official Store,8.0,4.0
113,Notebook Compaq Presario CQ43 Ram 4 GB Harddisk 500GB + Free Adapter,75.6,Compaq,5.0,GET&Q IT COMPUTER,8.0,2.0
114,MS Surface Laptop Studio2 i7-13700H Win11Home,3959.6,Microsoft,5.0,Microsoft,13.0,2.0
115,Lenovo ThinkPad T490s / Core i5 Gen8 / SSD M2 256GB + RAM 16GB DDR4 หน้าจอ IPS Full HD 14 นิ้ว/ HDMI /สายชาร์จ Type C,356.0,Lenovo,4.97,V-SHOP COMPUTER,72.0,34.0
117,Lenovo ThinkPad T450 /Core i7 Gen5 /8GB RAM /256GB SSD /การ์ดจอแยก /14 inch /USB30 /Mini DisplayPort /มือสองสภาพดี By Comdee2you,263.6,Lenovo,5.0,Comdee2you,6.0,4.0
120,Apple Macbook Air 13-inch Chip M1/8core CPU/7core GPU/256-512GB SSD /Key Board-Thai,1019.6,Apple,4.95,iStudio by SPVi,1200.0,399.0
121,[ผ่อน0%10ด]ASUS factory PINK notebook โน๊ตบุ๊ค โน๊ตบุ๊คมือ1แท้ new brand Mistme Laptop 156นิ้ว Core J4125/i7 RAM: 16GB / SSD 1TB แล็ปท็อป คอมเล่นเกมแรงๆ ระบบภาษาไทย,599.96,OEM,4.93,Online Laptop i7,308.0,167.0
122,โน๊ตบุ๊ค Fujitsu Lifebook A744 Core i5 Gen4 /RAM 4-8 GB /HDD 320GB/SSD 120 GB ขนาด 156 นิ้ว HD Webcam สเปคแรงเร็ว เล่นเกมได้ Refurbished laptop used notebook computer สภาพดี มีประกัน by Totalsolution,175.6,Fujitsu,4.73,Totalsolution,841.0,290.0
123,โน๊ตบุ๊คมือสอง HP Probook 450 G3 Celeron 3855U 160GHz(RAM:4gb/HDD:320gb)ขนาด156นิ้ว,159.6,HP,4.89,computerDDshop,135.0,78.0
124,[E-TAX ทักแชท] ACER ASPIRE 3 (A315-24P-R70F) AMD Ryzen 3 7320U AMD Radeon Graphics NOTEBOOK(โน๊ตบุ๊ค) | By Speed Gaming,559.6,Acer,5.0,Speed Gaming,16.0,7.0
126,"โน๊ตบุ๊คมือสอง Dell, Lenovo, HP หน้าจอทัชสกรีน i5, i7 GEN 5, 6, 7,8 หน้าจอ 12"", 14'' สเปคแรงๆ Used laptop",153.0,Dell,5.0,BSL COMPUTER,86.0,41.0
127,โน๊ตบุ๊ค Fujitsu Lifebook U937 | Intel Core i5-7300U | RAM 8GB - 20GB | 256GB SSD M2 | FullHD 133 inch | แบตใหม่ 7hrs นน 092 kg USED มือสองสภาพดี 90% By Totalsolution,247.6,Fujitsu,4.96,Totalsolution,145.0,75.0
128,"[เก็บคูปองลดเพิ่ม 2,000-][ผ่อน 0% 10 ด]LENOVO IDEAPAD 3 15IAU7 82RK017GTA/ประกัน 2 Years",555.2,Lenovo,5.0,TOP Online,9.0,1.0
129,[E-TAX ทักแชท] GIGABYTE G6 (MF-H2TH853KH) Intel® Core™ i7-13620H NVIDIA® GeForce RTX™ 4050 Notebook(โน๊ตบุ๊ค)  By Speed Gaming,1239.6,Gigabyte,5.0,Speed Gaming,15.0,1.0
131,[Laptop] Surface Pro 11/Snapdragon X Plus/16GB/256GB /Platinum/Win11Home+Surface Keyboard with slim pen,1615.55,Microsoft,5.0,Microsoft,20.0,8.0
132,"โน๊ตบุ๊คมือสอง Lenovo Thinkpad L530 Notebook Intel core i5 เล่นเกม, ดูหนัง, ฟังเพลง ขนาด 156 นิ้ว โน๊ตบุ๊คเล่นเกม",134.0,Lenovo,5.0,PAD IT Service ,5.0,4.0
133,โน๊ตบุ๊ค Fujitsu LifeBook A574 Intel Core i5 gen 4 up to 34 GHz / RAM 4-8GB HDD/SSD หน้าจอ 156 นิ้ว มีกล้องหน้า CAMERA Wifi+Bluetooth ในตัว Refurbished laptop used notebook คอมพิวเตอร์ 2024 มีประกัน By Totalsolution,159.6,Fujitsu,4.78,Totalsolution,226.0,81.0
134,[ผ่อน 0% 10 ด] HP VICTUS 15-FB2105AX / R5-8645HS /ประกัน 2 Years+Onsite+1 Year ADP,871.2,HP,4.91,TOP Online,37.0,11.0
135,[ผ่อน 0% 10 ด]ACER NITRO V 15 ANV15-51-55NS/i5-13420H/ประกัน 2 Years Onsite,967.2,Acer,5.0,TOP Online,17.0,3.0
136,"HP Notebook 15-fd1053TU,15-fd1107TU/ Intel Core 5 120U/ Intel Graphics/ 16GB/ 512GB/ Win11 / 2Yrs โน๊ตบุ๊ค Laptop",959.6,HP,4.89,HP,28.0,18.0
139,Lenovo  2025 ใหม่ intel core i5 RAM 8G/SSD/128 แล็ปท็อปการเล่นเกมที่มีประสิทธิภาพแล็ปท็อปราคาถูกแล็ปท็อปพร้อมการรับประกันหนึ่งปี,268.2,OEM,4.43,PROMISE  Computer,20.0,7.0
140,"โน๊ตบุ๊ค Panasonic CF-SZ6-Core i5 GEN7 /SSD 128 - 256 GB /RAM 8 GB /จอ 121"" FHD /HDMI /Built-in WiFi /Bluetooth /หนักเพียง 086Kg / HD Graphics 620 /แบตทน /สินค้า USED สภาพสวยมาก By Comdee2you",167.6,Panasonic,4.88,Comdee2you,53.0,32.0
143,ลดพิเศษ HP EliteBook 820 G3 i7 GEN 6 8GB / SSD 120GB จอ 125นิ้ว มือสอง Used laptop โน๊ตบุ๊คมือสอง,180.0,HP,4.78,BSL COMPUTER,26.0,9.0
144,โน๊ตบุ๊คมือสอง Notebook Fujitsu intel celeron RAM 4 เล่นเน็ต ดูหนัง ฟังเพลง คาราโอเกะ ออฟฟิต (รับประกัน 3 เดือน),139.6,Fujitsu,4.67,FZ it shop,37.0,9.0
145,"[ใช้คูปองลดเหลือ 37,791-] NOTEBOOK (โน๊ตบุ๊ค) HP VICTUS 16-S1118AX 161"" FHD 165Hz/RYZEN 7-8845HS/32GB/SSD 1TB/RTX 4060 รับประกันซ่อมฟรีถึงบ้าน 2ปี",1759.6,HP,5.0,NOA Onlinestore,41.0,23.0
146,[ผ่อน 0% 10 ด][กดซื้อACER BACKPACK 299-] 2024 Portables 156 Inch Intel N5095 16GB RAM 1024GB SSD Windows 11 Pro Laptop Computer ประกัน 2Y onsite,479.96,Leno,5.0,Online Laptop i7,9.0,4.0
147,โน๊ตบุ๊คมือสอง( core i3 คละรุ่นคระยี่ห้อ),78.95,Acer,4.36,แม่ค้าเมเปิ้ล,25.0,14.0
148,โน๊ตบุ๊ค Lenovo ThinkPad L380-Celeron Gen7 /RAM 4GB /SSD 128GB /USB Type-C /USB 30 /HDMI /WiFi /Bluetooth /Webcam /สินค้า USED สภาพดี มีประกัน By Comdee2you,159.6,Lenovo,4.92,Comdee2you,69.0,26.0
150,โน๊ตบุ๊คเล่นเกม HP EliteBook 840 G4 i5 GEN 7 ทำงาน เครื่องสวยน้อย ใช้งานเยี่ยม โน๊ตบุ๊คมือสอง Used laptop,236.0,HP,5.0,BSL COMPUTER,7.0,1.0
151,[เก็บคูปองลดเพิ่ม 550-][ผ่อน 0% 10 ด]HP NOTEBOOK 255 G10 (B00VYAT#AKL) / R5 7530/ประกัน 1 year Onsite,615.2,HP,5.0,TOP Online,24.0,10.0
152,โน๊ตบุ๊คมือสอง รุ่น HP ProBook 430 G3 I5-6200U M2 120/240G พร้อมใช้งาน,175.6,HP,5.0,RAM Notebook,7.0,1.0
153,โน๊ตบุ๊คมือสอง (ราคาถูกพร้อมใช้งาน),59.64,HP,4.8,แม่ค้าเมเปิ้ล,19.0,5.0
