Unnamed: 0,Name,Price,Brand,Rating,Seller Name,Number of Sales,Number of Reviews
738,"Panasonic Cordless Phone รุ่น KX-TGK210 Black Simple, upright style blends seamlessly with your interior, while the sophisticated silver finish exudes luxury",99.6,Panasonic,4.99,"PABX THAI Co.,Ltd.",134,383
165,"ใหม่เอี่ยมของแท้ ออปโป้ A72 5G ของแท้ 100% smart phone Ram 8GB Rom 256GB 65""หน้าจอใหญ่  รับประกัน 1ปี ฟรีอุปกรณ์ตกแต่งครบชุด",96,OPPO,4.9,Mobile phone store no.1,221,62
169,[Ready to ship] Vivo V15 mobile phone (8 GB RAM 256 GB ROM) 653inches screen (free glass film + complete set) 1 year warranty,95.16,SCC,5,SCC Bike,44,16
170,[Ready to ship] Vivo V15 mobile phone (8 GB RAM 256 GB ROM) 653inches screen (free glass film and complete set) 12 months warranty,95.16,Borofone,4.89,Borofone store,140,53
740,"Fanvil X303W Enterprise IP Phone - โทรศัพท์สำนักงาน /4 SIP Lines /320x240 24"" Color Screen /6-Way Conference /Support EHS /LAN 10/100 Mbps(รองรับ POE)",93.96,Fanvil,4,CyberCube,6,1
675,Motorola Classic Phone,91.6,Motorola,4.77,ClassicPhone,119,44
735,Panasonic corded phone KX-TS880 MX White Black,91.6,Panasonic,4.97,"PABX THAI Co.,Ltd.",185,408
838,Assurance center you years Sound Peats SonicPro headphone earphone blue Bluetooth earphone wireless earphone blue Bluetooth genuine heavy bass earphone phone dress G earphone wireless headphone blue Tucson cheap price,91.6,SoundPEATS,5,EnergyShop88,9,1
256,"Smart Phone Redmi A3 - เรดหมี่ 3+64GB จอ 67 นิ้ว กล้อง100 + 2MP (Depth) ล้านพิกเซล Dual Camera แบต5,000mAh",91.4,Redmi,5,K SMART,244,46
717,Panasonic โทรศัพท์บ้านแบบไร้สายแบบ 2 เครื่อง(1ชุด 1เบอร์ 2เครื่อง) หน้าจอ LCD รองรับ Caller ID รุ่น TG1612,90,Panasonic,5,Bestbuy4U ,10,1
721,"Panasonic Cordless Phone KX-TG1612 2Tone Color Black&White,Black&Red",90,Panasonic,4.81,"PABX THAI Co.,Ltd.",373,68
732,Panasonic Cordless Phone KX-TG3711 BX (Black),90,Panasonic,4.96,"PABX THAI Co.,Ltd.",566,311
716,Panasonic KX-TG3821 / TG3821 TG3811 TG3711 Tg3721 TGK210 โทรศัพท์ไร้สายสีดำ Caller ID มีระบบตอบรับอัตโนมัติ โทรศัพท์สำนักงาน ออฟฟิศ โทรศัพท์บ้าน,89.6,Panasonic,5,PCS Solution,30,8
274,Nokia 8 4G SmartPhone CPU Qualcomm Snapdragon 835 Battery capacity 3090mAh 13MP Cameraoriginal used phone,88.45,Nokia,4.86,SmartphoneTop1,22,15
187,"ใหม่เอี่ยมของแท้ วีโว่ Y50 ของแท้ 100% smart phone Ram 8GB Rom 128GB 653""หน้าจอใหญ่ (รับประกัน 1ปี ฟรีอุปกรณ์ตกแต่งครบชุด)",87.96,Vivo,4.73,Mobile phone store no.1,53,11
846,Byone 16 inch portable monitor 144Hz 1080p FHD USB-C HDMI external eye care monitor for PC phone Mac Xbox PS4 switch,87.96,BYONE,5,BYONE Computers & Laptops,25,7
63,"ใหม่เอี่ยมของแท้ วีโว่ Y20S ของแท้ 100% smart phone Ram 8GB Rom 256GB 651""หน้าจอใหญ่ (รับประกัน 1ปี ฟรีอุปกรณ์ตกแต่งครบชุด)",87.6,Vivo,4.92,Mobile phone store no.1,191,51
674,"Fanvil X303W 24-inch color screen, 4 SIP lines,Wi-Fi IP Phone",87.6,Fanvil,5,ITDD,25,3
731,KX-TS880MX Panasonic สีขาว-ดำ โทรศัพท์บ้าน โทรศัพท์ออฟฟิศ โชว์เบอร์ ราคาถูก ตู้สาขา มีปุ่มบันทึกเบอร์โทรออกอัตโนมัติ,87.6,Panasonic,5,PCS Solution,102,14
805,Panasonic Integrated Telephone System Model KX-TS880,87.6,Panasonic,4.75,"S.M.COMMUNICATION CO.,LTD",89,16
870,Baseus 100W External Battery PowerBank 20000mAh Type C PD Fast Charging Portable Charging for Notebook,86.49,BASEUS,4.96,BASEUS Auto Accessory,72,28
281,Xiaomi Redmi 9A 2GB RAM 32GB ROM Smartphone Brand New Telephone MTK Helio G25 Octa Core Redmi9a 32 Mobile Phone Global Version,83.97,Xiaomi,5,SmartphoneTop1,44,14
313,Huawei Honor 8X Mobile Phones 65 inch Smartphone FHD Screen Phone Kirin 710 FingerPrint 200MP+160Mp FingerPrint,83.97,OEM,5,SmartphoneTop1,11,9
688,Panasonic เครื่องโทรศัพท์ไร้สายรุ่น tg3711 TG3721 TG3712  24GHz  TG2722  โทรศัพท์บ้าน ออฟฟิศ สำนักงาน ใช้ร่วมกับตู้สาขาโทรศัพท์ได้,81.6,Panasonic,5,PCS Solution,230,44
734,Panasonic kx-tg3711bxb สีดำ เครื่องโทรศัพท์ไร้สาย 24GHz รับ-ส่งได้ไกลมาก โทรศัพท์บ้าน ออฟฟิศ สำนักงาน โรงพยาบาล โรงแรม TG3711,81.6,Panasonic,5,PCS Solution,67,8
739,"TG3711 TG3821 TG3721 Panasonic โทรศัพท์ไร้สายสีดำ 24 GHZ ขยายได้ 6 เครื่อง, Caller ID มีระบบตอบรับอัตโนมัติ โทรศัพท์สำนักงาน โทรศัพท์บ้าน",81.6,Panasonic,5,PCS Solution,20,3
227,[Ready to ship] Vivo Y19 mobile phone (8 ROM 256GB RAM) 653inches screen 5000mAh battery 1 year shop warranty,81.16,Borofone,4.93,Borofone store,263,142
656,โทรศัพท์ไร้สาย Panasonic รุ่น KX-TG3711  (ส่งฟรี),79.96,Panasonic,4.9,"S.M.COMMUNICATION CO.,LTD",427,69
719,Panasonic Cordless Phone KX-TG1711 แทนรุ่น KX-TG3451,79.96,Panasonic,4.68,"PABX THAI Co.,Ltd.",127,7
233,📍เครื่องศูนย์แท้📍โทรศัพท์ Nokia 215 4G 2024 มือถือปุ่มกด 2 ซิม วิทยุ FM (รับประกันศูนย์ไทย 1 ปี),79.6,Nokia,5,Forever Good,19,9
720,Uniden AT4300 Designer Cordless Phone Stylish & Glossy,79.6,Uniden,4.83,"PABX THAI Co.,Ltd.",30,2
726,โทรศัพท์ไร้สาย Panasonic KX-TG3711,79.6,Panasonic,4.75,BANK & BOOM,22,4
859,"[ทักแชทรับคูปอง] AUKEY Omnia 100W 4-Port PD Charger with GaNFast Technology, USB C Laptop Charger Power Delivery 30 รุ่น PA-B7",79.6,Aukey,4.93,Aukey,332,73
988,"[Ready to Send] Mobile phone vivov11i design on smartphone with water drop screen AI both front camera-back 1 year shop warranty, free of charge, full set of equipment",79.56,Borofone,5,Borofone store,16,6
986,Astrolux® FT05 3050LM 711M Long Throw LED Flashlight With 6000mAh 26980 Battery Rechargeable LED Torchs Phone Power Bank Outdoor Emergency Light,78.44,Astrolux,5,Breeze Camping,17,14
408,Original Xiaomi Redmi Note 7 celular Smartphone Snapdragon 660AIE Android Mobile Phone 480MP Camera Cellphone,78.27,Xiaomi,5,Redmi Smartphone Factory store,13,1
729,Phone 2 line Uniden 2-line at8502 equivalent to KX-T2378,78,Uniden,5,"PABX THAI Co.,Ltd.",31,35
681,โทรศัพท์ไอพี Grandstream รุ่น GRP2602P (ของแท้ประกันศูนย์ ออกใบกำกับภาษีได้),77.2,Grandstream,5,adventek,113,5
204,[Ready to ship]  Oppo A31 Phone 8GB RAM 256GB ROM HD screen 65 inch Android 90 Battery 4230 mAh,77.16,Borofone,4.94,Borofone store,1500,633
155,m-horse รุ่น A70 มือถือจอใหญ่ 66นิ้ว สมาร์ทโฟน รุ่นใหม่ รองรับทุกเครือข่าย สแกนใบหน้า ประกันศูนย์ไทย,77.03,M-HORSE,5,M-HORSE,6,4
191,"Timi T22 (6 + 128GB) 692 inch Android 13 mobile phone (2 screens) 6500mAh battery, 13MP camera, 8 months Thai center warranty",76.8,Timi,4.82,Alpha Mobile,151,79
44,"ใหม่เอี่ยมของแท้ OPPO A15S เซลฟี่มาสเตอร์ ของแท้ 100% smart phone Ram 8GB Rom 256GB 652""หน้าจอใหญ่ 4230mAh (รับประกัน 1ปี ฟรีอุปกรณ์ตกแต่งครบชุด)",76,OPPO,4.88,Mobile phone store no.1,1100,414
695,Uniden AT3102-3 Twins AT3102-2/AT3102/AT3101 เครื่องโทรศัพท์ทีมีทั้งแบบ3 ตัวลูก Cordless Phone with backlighted LCD and Speakerphone(1 ชุดมี 3 ตัว) และแบบเดี่ยว Brand Uniden,75.6,Uniden,5,PCS Solution,28,5
116,สมาร์ทโฟน A15s RAM6GB+ROM128GB หน้าจอกว้าง 652นิ้ว Android 10 แถมฟรีอุปกรณ์ครบชุด มีสินค้าพร้อมส่ง,74.07,DcMonster,5,ThreeX Digital,10,2
121,"ใหม่เอี่ยมของแท้ VIVO Y19 ของแท้ 100% smart phone Ram 8GB Rom 256GB 653""หน้าจอใหญ่ (รับประกัน 1ปี ฟรีอุปกรณ์ตกแต่งครบชุด)",74,Vivo,4.85,Mobile phone store no.1,1900,775
211,TIMI T26 ((6+128GB) movement) Android 13 mobile phone big screen 68 inch battery 5500mAh camera 13MP | insurance center Thai htc12 month,74,Timi,4.83,Alpha Mobile,78,29
718,โทรศัพท์ Panasonic KX-TS580 MX สีขาว มีช่องต่อData Port และ Speaker phone,74,Panasonic,5,"PABX THAI Co.,Ltd.",8,3
164,Original For Nokia X6 61 Plus Mobile Phone Dual Sim 4G LTE 58'' 16MP 4G ROM Android Smartphone Original Unlocked,73.51,Nokia,4.92,SmartphoneTop1,67,44
696,[Top quality!]XIAOMI MIJIA with wholesale! boutique European antique retro Roma eye Oval Landline phone,73.48,OEM,5,XIAO MI MI JIA,206,181
41,"ใหม่เอี่ยมของแท้  OPPO A31  smart phone Ram 8GB Rom 256GB เครื่องใหม่ของเเท้100%  ได้ จอ65""หน้าจอใหญ่ (รับประกัน 1ปี ฟรีอุปกรณ์ตกแต่งครบชุด)",71.6,OPPO,4.85,Mobile phone store no.1,3800,1270
84,"ใหม่เอี่ยมของแท้ วีโว่ Y17 ของแท้ 100% smart phone Ram 8GB Rom 256GB 635""หน้าจอใหญ่ (รับประกัน 1ปี ฟรีอุปกรณ์ตกแต่งครบชุด)",71.6,Vivo,4.84,Mobile phone store no.1,885,383
691,Panasonic Wireless Home Phone model KX-TGC250 black 1 unit be equivalent to KX-TG3611and KX-TG3711,71.6,Panasonic,5,"PABX THAI Co.,Ltd.",95,226
203,"OPPO A31 ของแท้ 100% smart phone Ram 8GB Rom 256GB เครื่องใหม่ของเเท้100% ได้ จอ65""หน้าจอใหญ่ (รับประกัน 1ปี ฟรีอุปกรณ์ตกแต่งครบชุด)",71.56,OPPO,4.85,1688.shopp,132,65
134,โทรศัพท์มือถือสมาร์ทโฟน inovo รุ่น i 618 Air II หน้าจอ65 นิ้ว  ใช้ได้กับทุกแอพธนาคาร ประกันศูนย์ 1 ปี,71.06,inovo,5,inovo Thailand,11,6
644,Panasonic โทรศัพท์แบบไร้สาย คู่แม่ ลูก TG3412/TG3452/TG3612 Tg3712 Cordless Phone Caller ID (1 ชุดมี 2 เครื่อง) โทรศัพท์บ้าน โทรศัพท์ตู้สาขา ออฟฟิศ สำนักงาน,70,Panasonic,4.85,PCS Solution,86,19
662,"KX-TG3452 / TG3712 / kx-tg3612 / kx-tg3412 / kx-tg1612 TG2722 Panasonic  / Uniden โทรศัพท์ แบบคู่ แม่ ลูก Cordless Phone, Caller ID (1 ชุดมี 2 เครื่อง) โทรศัพท์บ้าน SME โรงพยาบาล",70,Panasonic,4.96,PCS Solution,133,27
693,UNIDEN AT3101-2 / AT3102-2 Uniden โทรศัพท์บ้าน โทรศัพท์ไร้สาย ออฟฟิศ สำนักงาน แบบ 2 คู่ แม่ ลูก มี Speaker จอ LCD แสดง Caller ID,70,Uniden,5,PCS Solution,23,6
287,"OPPO F11 ของแท้ 100% smart phone Ram 8GB Rom 256GB 65""หน้าจอใหญ (รับประกัน 1ปี ฟรีอุปกรณ์ตกแต่งครบชุด)",69.56,OPPO,4.83,1688.shopp,58,23
83,โทรศัพท์มือถือm-horse รุ่น HOT30 play มือถือจอใหญ่ 66นิ้ว แรม 3GB รอม 64GB ใช้เป๋าตังได้ ใช้ธนาคารได้ ประกันศูนย์1ปี smartphone ราคาถูก ส่งฟรี,68,M-HORSE,4.86,M-HORSE,14,7
94,"ออปโป้ A31 ของแท้ 100% smart phone Ram 8GB Rom 256GB เครื่องใหม่ของเเท้100% ได้ จอ65""หน้าจอใหญ่ (รับประกัน 1ปี ฟรีอุปกรณ์ตกแต่งครบชุด)",67.96,OPPO,5,Xieyong_DCE.th,21,6
779,Panasonic Cordless Phone KX-TG3611BX - (Silver/Black),67.6,Panasonic,4.86,"B&L OA CO.,LTD.",110,7
479,2024 ใหม่100% OPP0 Reno9 Pro+ 5G 75นิ้ว โทรศัพท์มือถือ รองรับ2ซิม Smartphone 4G/5G แรม16GB รอม512GB 32MP+64MP โทรศัพท์ถูกๆ Android120 Mobile phone มือถือ ส่งฟรี มือถือราคาถูกๆ โทรศัพท์สำห รับเล่นเกม โทรสับราคาถูก มือถือ Reno11 5G โทรศัพท,67.52,OEM,4.71,3C Product Store,516,15
506,ของแท้100% VIV0 Y21 5G 75นิ้ว โทรศัพท์มือถือ รองรับ2ซิม Smartphone 4G/5G โทรศัพท์สมา แรม16GB รอม512GB โทรศัพท์ถูกๆ Android120 ส่งฟรี โทรศัพท์ราคาถูกๆ NFC รับเล่นเกม โทรศัพท์มือถือของแท้ โทรศัพท์ ถูกๆ ดี โทรศัพท์ Mobile phone V30 5G มือถือ,67.52,OEM,5,3C Product Store,426,17
579,2024 ใหม่ของแท้ VIV0 V40 Pro 5G 75 นิ้ว โทรศัพท์มือถื รองรับ2ซิม Smartphone 4G/5G แรม16GB รอม1TB มือถือ 6800mAh โทรศัพท์ถูกๆ Mobile phone มือถือ ส่งฟรี มือถือราคาถูกๆ โทรศัพท์สำห รับเล่นเกม โทรสับราคาถูก V30 V29 5G มือถือ จัดส่งฟรี,67.52,OEM,5,Top Mobile Phone Stores,606,10
509,phonei15 Max Pro 5G 75 inch mobile phone 16GB ROM 512GB smartphone 6800mAh mobile phone Facebook android130 support 2 Sims free shipping Thai menu 1 year warranty phone cheap mobile phone gaming mobile phone,67.11,OEM,4.33,Latest Mobile Phone,8,6
